"pt","NB_km","NB_ipcw","bias_km","bias_ipcw","ci_km_lower","ci_km_upper","ci_ipcw_lower","ci_ipcw_upper","NB_True","cover_km","cover_ipcw"
0.1,0.294972597613295,0.34792488782685,0.0528074023867049,-0.000144887826849904,0.257178510764568,0.337965677159883,0.302836560665723,0.394836050670432,0.34778,FALSE,TRUE
0.25,0.250924278828753,0.294629803367137,0.0380360545045804,-0.00566947003380397,0.202358737975709,0.298542162712846,0.244930455207912,0.342566190436722,0.288960333333333,TRUE,TRUE
0.5,0.206397287998568,0.233626551763165,0.00727471200143229,-0.0199545517631646,0.156861864170969,0.264419940126296,0.183672407108819,0.285906906707524,0.213672,TRUE,TRUE
0.75,0.13681622787265,0.162864611869279,0.0110527721273496,-0.0149956118692791,0.0490157896868918,0.212002505018212,0.105141818218602,0.219909777758888,0.147869,TRUE,TRUE
0.01,0.385618122010348,0.444144753425253,0.00876129213106608,-0.0497653392838391,0.349206912366276,0.422751934923749,0.405097477243665,0.482044013438143,0.394379414141414,TRUE,FALSE
0.05,0.36207589716546,0.416074267565029,0.0100281028345396,-0.043970267565029,0.321665456626553,0.402952947680762,0.37475760982649,0.460591916310399,0.372104,TRUE,FALSE
0.1,0.350790875654458,0.398508695494829,-0.0030108756544584,-0.0507286954948295,0.309585062312929,0.391225119494676,0.354124795176238,0.438942492351304,0.34778,TRUE,FALSE
0.25,0.327123562287228,0.357078860037384,-0.0381632289538946,-0.0681185267040508,0.282420725903865,0.371508895720367,0.310794915647772,0.402496656413994,0.288960333333333,TRUE,FALSE
0.5,0.26090894030048,0.27641562367699,-0.04723694030048,-0.0627436236769898,0.212491691629556,0.306087872590988,0.225120250714407,0.321394010232901,0.213672,TRUE,FALSE
0.75,0.185157359477045,0.18786272815356,-0.0372883594770448,-0.03999372815356,0.129458285669398,0.230030127609552,0.134271977100871,0.233101363786528,0.147869,TRUE,TRUE
0.01,0.342022240207148,0.401841113710261,0.0523571739342663,-0.00746169956884724,0.305957255944117,0.382325077974285,0.358436550869518,0.443884849116613,0.394379414141414,FALSE,TRUE
0.05,0.32400442884333,0.379929808632068,0.0480995711566701,-0.00782580863206822,0.285955217252964,0.36772558649397,0.338720722713308,0.425000649539604,0.372104,FALSE,TRUE
0.1,0.30863274031768,0.359788896537142,0.0391472596823199,-0.0120088965371424,0.267919638500419,0.354156333946412,0.315014537493915,0.404182056588744,0.34778,TRUE,TRUE
0.25,0.253725796909874,0.298660155224166,0.0352345364234598,-0.00969982189083257,0.205625866069554,0.301759946916834,0.249527338016954,0.348652685068318,0.288960333333333,TRUE,TRUE
0.5,0.201473884765309,0.227277505598196,0.0121981152346907,-0.0136055055981958,0.142306864184052,0.257639557141002,0.176004154452952,0.27941100548748,0.213672,TRUE,TRUE
0.75,0.192519265508285,0.196093183975715,-0.0446502655082848,-0.0482241839757147,0.116605920031366,0.25,0.136378018496601,0.245656833950812,0.147869,TRUE,TRUE
0.01,0.305671495083349,0.350119195355126,0.0887079190580655,0.0442602187862886,0.265455000849658,0.343338021346784,0.305983569556323,0.393036652921404,0.394379414141414,FALSE,FALSE
0.05,0.286750894982655,0.327356160179525,0.0853531050173452,0.0447478398204754,0.246742651437452,0.328057178381266,0.283439720691924,0.372432880192451,0.372104,FALSE,TRUE
0.1,0.274540980362577,0.308627190063602,0.0732390196374228,0.0391528099363984,0.231470744239792,0.316169230080407,0.266331422864832,0.353417528280552,0.34778,FALSE,TRUE
0.25,0.241802870809653,0.259209680181303,0.0471574625236805,0.0297506531520302,0.194160277263609,0.288951845969756,0.211640185389726,0.305602542315481,0.288960333333333,FALSE,TRUE
0.5,0.143893981445807,0.152143287281343,0.069778018554193,0.0615287127186566,0.0883232007621863,0.193518963545477,0.0977839867345413,0.201558961868614,0.213672,FALSE,FALSE
0.75,0.104140378370524,0.111947770500203,0.0437286216294764,0.0359212294997965,0.025540143564479,0.179958379411811,0.041545263013274,0.178838991537603,0.147869,TRUE,TRUE
0.01,0.363885086623985,0.423539921087522,0.0304943275174288,-0.0291605069461081,0.328486571320376,0.40600077176246,0.385811567800748,0.46750644702062,0.394379414141414,TRUE,TRUE
0.05,0.352213003234756,0.406202199690817,0.0198909967652436,-0.0340981996908166,0.315594946644078,0.39637123358919,0.367276162295429,0.452848238548996,0.372104,TRUE,TRUE
0.1,0.332396225433433,0.381373635908093,0.0153837745665668,-0.0335936359080934,0.293881091072238,0.376255735938254,0.342762317087265,0.42690827613801,0.34778,TRUE,TRUE
0.25,0.283783421498563,0.321006266418002,0.00517691183477031,-0.0320459330846689,0.237844773489519,0.328929623882644,0.274931578056389,0.364480610680862,0.288960333333333,TRUE,TRUE
0.5,0.248630807585664,0.269028742397484,-0.0349588075856637,-0.0553567423974839,0.197532291969281,0.298251827639808,0.222618183076693,0.314289484517323,0.213672,TRUE,FALSE
0.75,0.184043775261058,0.191387830530927,-0.0361747752610584,-0.0435188305309269,0.11581771695022,0.236092335811073,0.13501374855757,0.239314846517862,0.147869,TRUE,TRUE
0.01,0.346130538129542,0.398400371806479,0.0482488760118721,-0.00402095766506444,0.306503940248849,0.38090975381555,0.354376543772081,0.437536455508887,0.394379414141414,FALSE,TRUE
0.05,0.326462584129732,0.373919338722315,0.0456414158702678,-0.00181533872231465,0.282909524120806,0.364508141587362,0.328061132854551,0.416720700123463,0.372104,FALSE,TRUE
0.1,0.310279190347827,0.352988624280506,0.0375008096521733,-0.00520862428050578,0.265101822174094,0.350368869013294,0.305354417587066,0.397436894817641,0.34778,TRUE,TRUE
0.25,0.249692354440185,0.287125990557102,0.0392679788931486,0.00183434277623179,0.2064540557322,0.289889293318028,0.239307016683786,0.331360452998564,0.288960333333333,TRUE,TRUE
0.5,0.196453504063003,0.231403469838563,0.0172184959369966,-0.0177314698385629,0.14706502229547,0.243669785218104,0.183544350662525,0.277317848649455,0.213672,TRUE,TRUE
0.75,0.133267971329628,0.150177679523619,0.0146010286703716,-0.00230867952361866,0.0642703075767308,0.202527619702365,0.0937350861377699,0.203026629919622,0.147869,TRUE,TRUE
0.01,0.302559717706159,0.355793033275649,0.0918196964352551,0.0385863808657651,0.271546028915186,0.340543009849283,0.321134078322345,0.397730796703949,0.394379414141414,FALSE,TRUE
0.05,0.281608148420642,0.331704154996964,0.0904958515793578,0.0403998450030362,0.248040272304916,0.319366525664172,0.296597018348967,0.37637060569518,0.372104,FALSE,TRUE
0.1,0.258977361349975,0.306065306870644,0.088802638650025,0.0417146931293559,0.222100659900534,0.299988415788519,0.26797113367438,0.352506218091206,0.34778,FALSE,TRUE
0.25,0.236930870203155,0.269553225850036,0.0520294631301779,0.0194071074832969,0.196691899270824,0.283087805881884,0.229005885887258,0.31719014657654,0.288960333333333,FALSE,TRUE
0.5,0.144358462790975,0.169550996854581,0.0693135372090246,0.0441210031454192,0.096999770040535,0.192562368382711,0.122180926220647,0.222822405123179,0.213672,FALSE,TRUE
0.75,0.128214886543945,0.144593753698601,0.0196541134560548,0.00327524630139933,0.0627538360401112,0.1982,0.0875030777164146,0.201550926222026,0.147869,TRUE,TRUE
0.01,0.352963641057618,0.437196863911005,0.041415773083796,-0.0428174497695907,0.31085135821183,0.394500283266305,0.386520319338046,0.486059831644361,0.394379414141414,TRUE,TRUE
0.05,0.330336108271792,0.412907033030348,0.0417678917282083,-0.0408030330303484,0.287470900829011,0.373616525455595,0.360625693803156,0.464346313683799,0.372104,TRUE,TRUE
0.1,0.302110428563936,0.382888383677308,0.045669571436064,-0.0351083836773078,0.258305893639289,0.345614026661011,0.331155169680336,0.430790091116487,0.34778,FALSE,TRUE
0.25,0.255115247141648,0.320283202866085,0.0338450861916849,-0.0313228695327522,0.202161891737336,0.303553904541908,0.2665389448265,0.374764935536933,0.288960333333333,TRUE,TRUE
0.5,0.241327856163736,0.276509215744585,-0.0276558561637355,-0.0628372157445848,0.189051652443199,0.297401266583066,0.216444106813415,0.339721134791957,0.213672,TRUE,FALSE
0.75,0.125638926431512,0.177338770895522,0.0222300735684874,-0.0294697708955219,0.0130291662855261,0.236,0.0970270212838791,0.246649951508695,0.147869,TRUE,TRUE
0.01,0.316212820922933,0.353702050909796,0.078166593218481,0.040677363231618,0.275771068398509,0.355119940874423,0.313542486897398,0.394866343579145,0.394379414141414,FALSE,TRUE
